event_date,event_time,event_name,user_pseudo_id,session_id,traffic_source,traffic_medium,campaign_name,country,city,device_category,transaction_id,purchase_revenue
20210131,2021-01-31 10:03:05.232256 UTC,page_view,5891654.9746123894,221274019,(direct),(none),(direct),United States,San Jose,mobile,,
20210131,2021-01-31 10:03:05.232256 UTC,session_start,5891654.9746123894,221274019,(direct),(none),(direct),United States,San Jose,mobile,,
20210131,2021-01-31 10:04:03.958829 UTC,user_engagement,5891654.9746123894,221274019,(direct),(none),(direct),United States,San Jose,mobile,,
20210131,2021-01-31 10:03:10.235386 UTC,page_view,5891654.9746123894,221274019,(direct),(none),(direct),United States,San Jose,mobile,,
20210131,2021-01-31 10:03:05.232256 UTC,first_visit,5891654.9746123894,221274019,(direct),(none),(direct),United States,San Jose,mobile,,
20210131,2021-01-31 12:48:59.593094 UTC,page_view,5892018.9001514212,7218004528,google,organic,(organic),Canada,Winnipeg,mobile,,
20210131,2021-01-31 12:48:54.597624 UTC,first_visit,5892018.9001514212,7218004528,google,organic,(organic),Canada,Winnipeg,mobile,,
20210131,2021-01-31 12:48:54.597624 UTC,session_start,5892018.9001514212,7218004528,google,organic,(organic),Canada,Winnipeg,mobile,,
20210131,2021-01-31 12:48:59.593094 UTC,scroll,5892018.9001514212,7218004528,google,organic,(organic),Canada,Winnipeg,mobile,,
20210131,2021-01-31 12:48:59.852933 UTC,user_engagement,5892018.9001514212,7218004528,google,organic,(organic),Canada,Winnipeg,mobile,,
20210131,2021-01-31 12:48:54.597624 UTC,page_view,5892018.9001514212,7218004528,google,organic,(organic),Canada,Winnipeg,mobile,,
20210131,2021-01-31 14:24:30.507791 UTC,session_start,5893586.2081383417,878926035,google,organic,(organic),Ukraine,Kyiv,desktop,,
20210131,2021-01-31 14:24:35.417369 UTC,scroll,5893586.2081383417,878926035,google,organic,(organic),Ukraine,Kyiv,desktop,,
20210131,2021-01-31 14:24:48.566058 UTC,user_engagement,5893586.2081383417,878926035,google,organic,(organic),Ukraine,Kyiv,desktop,,
20210131,2021-01-31 14:24:35.417369 UTC,page_view,5893586.2081383417,878926035,google,organic,(organic),Ukraine,Kyiv,desktop,,
20210131,2021-01-31 14:24:30.507791 UTC,first_visit,5893586.2081383417,878926035,google,organic,(organic),Ukraine,Kyiv,desktop,,
20210131,2021-01-31 14:24:30.507791 UTC,page_view,5893586.2081383417,878926035,google,organic,(organic),Ukraine,Kyiv,desktop,,
20210131,2021-01-31 14:24:28.748319 UTC,scroll,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 19:56:52.566540 UTC,user_engagement,5895463.1985068266,3223355928,(direct),(none),(direct),India,Jaipur,mobile,,
20210131,2021-01-31 14:24:22.953796 UTC,user_engagement,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 14:22:10.623591 UTC,first_visit,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 14:22:56.097089 UTC,user_engagement,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 19:56:51.022854 UTC,page_view,5895463.1985068266,3223355928,(direct),(none),(direct),India,Jaipur,mobile,,
20210131,2021-01-31 14:22:10.623591 UTC,session_start,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 14:23:19.428698 UTC,page_view,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 19:56:51.022854 UTC,scroll,5895463.1985068266,3223355928,(direct),(none),(direct),India,Jaipur,mobile,,
20210131,2021-01-31 14:23:19.428698 UTC,scroll,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 14:24:11.689655 UTC,view_item,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,(not set),
20210131,2021-01-31 19:56:45.982502 UTC,session_start,5895463.1985068266,3223355928,(direct),(none),(direct),India,Jaipur,mobile,,
20210131,2021-01-31 14:23:01.739625 UTC,page_view,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 14:22:10.623591 UTC,page_view,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 19:56:45.982502 UTC,page_view,5895463.1985068266,3223355928,(direct),(none),(direct),India,Jaipur,mobile,,
20210131,2021-01-31 14:24:11.689655 UTC,page_view,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 14:24:04.345649 UTC,user_engagement,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 14:23:13.921909 UTC,user_engagement,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 14:24:28.748319 UTC,page_view,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 14:22:15.638301 UTC,page_view,5895463.1985068266,7711954059,<Other>,<Other>,<Other>,India,Jaipur,mobile,,
20210131,2021-01-31 22:33:01.284677 UTC,first_visit,5897797.8875405718,7435535167,(direct),(none),(direct),Japan,Yokohama,desktop,,
20210131,2021-01-31 22:33:06.572787 UTC,page_view,5897797.8875405718,7435535167,(direct),(none),(direct),Japan,Yokohama,desktop,,
20210131,2021-01-31 22:33:01.284677 UTC,page_view,5897797.8875405718,7435535167,(direct),(none),(direct),Japan,Yokohama,desktop,,
20210131,2021-01-31 22:33:01.284677 UTC,session_start,5897797.8875405718,7435535167,(direct),(none),(direct),Japan,Yokohama,desktop,,
20210131,2021-01-31 16:39:47.400233 UTC,user_engagement,5901700.9808736602,5463238339,(direct),(none),(direct),Canada,Mississauga,tablet,,
20210131,2021-01-31 16:38:05.206376 UTC,page_view,5901700.9808736602,5463238339,(direct),(none),(direct),Canada,Mississauga,tablet,,
20210131,2021-01-31 16:38:05.215128 UTC,view_item,5901700.9808736602,5463238339,(direct),(none),(direct),Canada,Mississauga,tablet,(not set),
20210131,2021-01-31 16:37:59.743651 UTC,session_start,5901700.9808736602,5463238339,(direct),(none),(direct),Canada,Mississauga,tablet,,
20210131,2021-01-31 16:37:59.743651 UTC,first_visit,5901700.9808736602,5463238339,(direct),(none),(direct),Canada,Mississauga,tablet,,
20210131,2021-01-31 16:38:05.206376 UTC,view_item,5901700.9808736602,5463238339,(direct),(none),(direct),Canada,Mississauga,tablet,(not set),
20210131,2021-01-31 16:38:11.118706 UTC,scroll,5901700.9808736602,5463238339,(direct),(none),(direct),Canada,Mississauga,tablet,,
20210131,2021-01-31 16:39:40.674226 UTC,user_engagement,5901700.9808736602,5463238339,(direct),(none),(direct),Canada,Mississauga,tablet,,
20210131,2021-01-31 16:37:59.743651 UTC,page_view,5901700.9808736602,5463238339,(direct),(none),(direct),Canada,Mississauga,tablet,,
20210131,2021-01-31 16:38:05.215128 UTC,page_view,5901700.9808736602,5463238339,(direct),(none),(direct),Canada,Mississauga,tablet,,
20210131,2021-01-31 14:05:34.159384 UTC,session_start,5906656.6346868456,3237997913,(direct),(none),(direct),United States,San Rafael,mobile,,
20210131,2021-01-31 14:05:34.159384 UTC,first_visit,5906656.6346868456,3237997913,(direct),(none),(direct),United States,San Rafael,mobile,,
20210131,2021-01-31 14:05:34.159384 UTC,page_view,5906656.6346868456,3237997913,(direct),(none),(direct),United States,San Rafael,mobile,,
20210131,2021-01-31 21:10:31.803569 UTC,first_visit,5915648.4395340393,6721153523,<Other>,<Other>,<Other>,Sweden,(not set),desktop,,
20210131,2021-01-31 21:10:31.803569 UTC,page_view,5915648.4395340393,6721153523,<Other>,<Other>,<Other>,Sweden,(not set),desktop,,
20210131,2021-01-31 21:10:31.803569 UTC,session_start,5915648.4395340393,6721153523,<Other>,<Other>,<Other>,Sweden,(not set),desktop,,
20210131,2021-01-31 21:11:16.841659 UTC,view_item,5915648.4395340393,6721153523,<Other>,<Other>,<Other>,Sweden,(not set),desktop,(not set),
20210131,2021-01-31 21:10:37.013503 UTC,page_view,5915648.4395340393,6721153523,<Other>,<Other>,<Other>,Sweden,(not set),desktop,,
20210131,2021-01-31 23:21:03.230893 UTC,session_start,5915648.4395340393,3225738616,(direct),(none),(direct),Sweden,(not set),desktop,,
20210131,2021-01-31 21:11:16.841659 UTC,page_view,5915648.4395340393,6721153523,<Other>,<Other>,<Other>,Sweden,(not set),desktop,,
20210131,2021-01-31 23:21:03.230893 UTC,user_engagement,5915648.4395340393,3225738616,(direct),(none),(direct),Sweden,(not set),desktop,,
20210131,2021-01-31 15:53:18.635009 UTC,page_view,5928477.6283290898,3440129448,(direct),(none),(direct),Canada,(not set),desktop,,
20210131,2021-01-31 15:53:23.656748 UTC,page_view,5928477.6283290898,3440129448,(direct),(none),(direct),Canada,(not set),desktop,,
20210131,2021-01-31 15:53:23.656748 UTC,scroll,5928477.6283290898,3440129448,(direct),(none),(direct),Canada,(not set),desktop,,
20210131,2021-01-31 15:54:17.625272 UTC,user_engagement,5928477.6283290898,3440129448,(direct),(none),(direct),Canada,(not set),desktop,,
20210131,2021-01-31 15:53:18.635009 UTC,session_start,5928477.6283290898,3440129448,(direct),(none),(direct),Canada,(not set),desktop,,
20210131,2021-01-31 11:22:46.812590 UTC,page_view,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:10.866440 UTC,session_start,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:10.866440 UTC,page_view,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:14.497887 UTC,scroll,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:10.866440 UTC,first_visit,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:39.992572 UTC,scroll,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:23:01.676443 UTC,user_engagement,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:14.497887 UTC,user_engagement,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:56.237790 UTC,scroll,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:46.812590 UTC,user_engagement,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:48.707628 UTC,user_engagement,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:21.157601 UTC,view_promotion,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,(not set),
20210131,2021-01-31 11:22:48.707628 UTC,page_view,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:56.237790 UTC,page_view,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:14.497887 UTC,page_view,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:21.157601 UTC,page_view,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 11:22:43.596236 UTC,user_engagement,5937960.2992942954,7295096868,google,organic,(organic),Australia,Melbourne,mobile,,
20210131,2021-01-31 13:36:33.727941 UTC,page_view,5948493.5393005128,910018118,google,organic,(organic),India,(not set),desktop,,
20210131,2021-01-31 13:36:27.530703 UTC,user_engagement,5948493.5393005128,910018118,google,organic,(organic),India,(not set),desktop,,
20210131,2021-01-31 13:36:42.163794 UTC,user_engagement,5948493.5393005128,910018118,google,organic,(organic),India,(not set),desktop,,
20210131,2021-01-31 13:36:33.727941 UTC,view_promotion,5948493.5393005128,910018118,google,organic,(organic),India,(not set),desktop,(not set),
20210131,2021-01-31 13:36:26.936766 UTC,page_view,5948493.5393005128,910018118,google,organic,(organic),India,(not set),desktop,,
20210131,2021-01-31 13:36:41.556914 UTC,scroll,5948493.5393005128,910018118,google,organic,(organic),India,(not set),desktop,,
20210131,2021-01-31 13:36:21.926987 UTC,first_visit,5948493.5393005128,910018118,google,organic,(organic),India,(not set),desktop,,
20210131,2021-01-31 13:36:21.926987 UTC,session_start,5948493.5393005128,910018118,google,organic,(organic),India,(not set),desktop,,
20210131,2021-01-31 13:36:21.926987 UTC,page_view,5948493.5393005128,910018118,google,organic,(organic),India,(not set),desktop,,
20210131,2021-01-31 03:57:13.565114 UTC,user_engagement,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:55:07.582475 UTC,scroll,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:57:13.565114 UTC,scroll,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:55:20.620703 UTC,page_view,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:56:42.239770 UTC,user_engagement,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:55:14.712646 UTC,user_engagement,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:55:43.273242 UTC,scroll,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:54:48.591133 UTC,page_view,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:54:53.610125 UTC,page_view,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:56:56.170960 UTC,page_view,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:54:48.591133 UTC,session_start,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:56:39.996590 UTC,scroll,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:54:48.591133 UTC,first_visit,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:55:47.219852 UTC,user_engagement,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 03:55:52.747709 UTC,page_view,5956437.9110958478,2026612907,(direct),(none),(direct),India,Imphal,mobile,,
20210131,2021-01-31 18:39:41.727072 UTC,first_visit,5957786.6359680607,2250750525,<Other>,<Other>,<Other>,India,(not set),desktop,,
20210131,2021-01-31 18:39:41.727072 UTC,page_view,5957786.6359680607,2250750525,<Other>,<Other>,<Other>,India,(not set),desktop,,
20210131,2021-01-31 18:39:41.727072 UTC,session_start,5957786.6359680607,2250750525,<Other>,<Other>,<Other>,India,(not set),desktop,,
20210131,2021-01-31 14:59:30.291936 UTC,page_view,5959512.7259469761,1901010802,<Other>,<Other>,<Other>,France,Marseille,mobile,,
20210131,2021-01-31 14:59:24.789410 UTC,session_start,5959512.7259469761,1901010802,<Other>,<Other>,<Other>,France,Marseille,mobile,,
20210131,2021-01-31 14:59:24.789410 UTC,first_visit,5959512.7259469761,1901010802,<Other>,<Other>,<Other>,France,Marseille,mobile,,
20210131,2021-01-31 14:59:24.789410 UTC,page_view,5959512.7259469761,1901010802,<Other>,<Other>,<Other>,France,Marseille,mobile,,
20210131,2021-01-31 15:00:09.363043 UTC,scroll,5959512.7259469761,1901010802,<Other>,<Other>,<Other>,France,Marseille,mobile,,
20210131,2021-01-31 23:52:53.858860 UTC,page_view,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:53:55.516438 UTC,scroll,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:52:58.925995 UTC,page_view,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:52:53.858860 UTC,first_visit,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:52:53.858860 UTC,session_start,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:53:15.887948 UTC,scroll,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:54:01.184493 UTC,scroll,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:54:01.184493 UTC,page_view,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:54:01.184493 UTC,view_promotion,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,(not set),
20210131,2021-01-31 23:55:03.729460 UTC,user_engagement,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:53:32.485980 UTC,user_engagement,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:53:38.561677 UTC,page_view,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 23:53:55.516438 UTC,user_engagement,5987785.4160856962,5431493472,shop.googlemerchandisestore.com,referral,(referral),Spain,Madrid,mobile,,
20210131,2021-01-31 22:53:24.125808 UTC,scroll,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:52:23.475091 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:52:51.016083 UTC,scroll,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:51:45.443532 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:52:17.865422 UTC,user_engagement,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:52:45.584593 UTC,user_engagement,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:51:39.737743 UTC,user_engagement,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:53:09.234825 UTC,user_engagement,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:50:34.747168 UTC,session_start,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:53:16.438510 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:51:07.750829 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:53:40.644413 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:54:03.643485 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:51:07.750829 UTC,scroll,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:50:39.769906 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:54:45.187288 UTC,user_engagement,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:52:33.191694 UTC,scroll,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:51:22.701657 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:52:13.040041 UTC,scroll,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:50:58.593169 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:51:17.309665 UTC,user_engagement,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:50:34.747168 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:53:34.849082 UTC,user_engagement,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:53:57.947571 UTC,scroll,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:53:58.083245 UTC,user_engagement,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:50:52.731548 UTC,user_engagement,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:51:37.533539 UTC,scroll,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 22:52:51.016083 UTC,page_view,6010615.8454133911,5187936927,(direct),(none),(direct),United States,Seattle,tablet,,
20210131,2021-01-31 00:40:39.509359 UTC,user_engagement,6021908.4656425314,8721147001,google,organic,(organic),South Korea,Seoul,desktop,,
20210131,2021-01-31 00:40:24.837487 UTC,session_start,6021908.4656425314,8721147001,google,organic,(organic),South Korea,Seoul,desktop,,
20210131,2021-01-31 00:40:24.837487 UTC,first_visit,6021908.4656425314,8721147001,google,organic,(organic),South Korea,Seoul,desktop,,
20210131,2021-01-31 00:40:29.856555 UTC,page_view,6021908.4656425314,8721147001,google,organic,(organic),South Korea,Seoul,desktop,,
20210131,2021-01-31 00:40:24.837487 UTC,page_view,6021908.4656425314,8721147001,google,organic,(organic),South Korea,Seoul,desktop,,
20210131,2021-01-31 00:40:29.856555 UTC,scroll,6021908.4656425314,8721147001,google,organic,(organic),South Korea,Seoul,desktop,,
20210131,2021-01-31 16:19:25.859088 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:21:46.761886 UTC,scroll,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:22:03.185767 UTC,scroll,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:21:50.385847 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:20:09.417371 UTC,scroll,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:24.904063 UTC,scroll,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:02.913749 UTC,session_start,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:21:24.381616 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:22:48.180704 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:53.694197 UTC,scroll,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:21:24.381616 UTC,scroll,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:16.111743 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:19:01.972654 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:19.758639 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:10.734445 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:17.746709 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:09.835101 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:55.765777 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:14.928276 UTC,scroll,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:22:45.688151 UTC,scroll,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:22:22.950191 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:08.755002 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:08.955061 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:22:22.950191 UTC,scroll,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:19:19.845845 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:24.904063 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:09.853046 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:19:19.845845 UTC,scroll,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:20:18.563583 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:02.913749 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:22:03.890083 UTC,user_engagement,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:14.927660 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 16:18:12.960266 UTC,page_view,6037143.3698637442,3568743374,(direct),(none),(direct),United States,Alameda,desktop,,
20210131,2021-01-31 04:09:19.424805 UTC,page_view,6040349.1279422683,1632514112,(data deleted),(data deleted),(data deleted),South Africa,(not set),desktop,,
20210131,2021-01-31 04:03:36.201686 UTC,user_engagement,6040349.1279422683,1632514112,(data deleted),(data deleted),(data deleted),South Africa,(not set),desktop,,
20210131,2021-01-31 03:58:36.930466 UTC,page_view,6040349.1279422683,1632514112,(data deleted),(data deleted),(data deleted),South Africa,(not set),desktop,,
20210131,2021-01-31 03:58:31.441035 UTC,session_start,6040349.1279422683,1632514112,(data deleted),(data deleted),(data deleted),South Africa,(not set),desktop,,
20210131,2021-01-31 04:03:23.400224 UTC,page_view,6040349.1279422683,1632514112,(data deleted),(data deleted),(data deleted),South Africa,(not set),desktop,,
